File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Aho ního natânguriye kugira ibibázo vyó kwìízēra abāntu.,C'est exactement à ce moment-là que mes problèmes de confiance ont commencé.,That's precisely when my trust issues began.,jokes,,,,,,,8,56
,"Aho rero, Abarundi bohahombera cane",C'est là où les burundais perdaient,This is where the Burundians lost,general,,,,,,,5,35
,Aho ryàába arí iryā nyuma mbōnyé ayo maherá.,Je ne savais pas que c'était la dernière fois que je verrais cet argent.,"Little did I know, that was the last time I saw that money.",jokes,,,,,,,8,44
,Aho twabonye Yohana yari arwaye,"Quand nous avons vu John, il était malade",When we saw John he was sick,grammar,,,,,,,5,31
,"Aho ubutumwa bwiza buzovugwa hose mw isi yose, n’ico uyu akoze kizovuga","Partout où l'Évangile sera prêché dans le monde entier, ce que celui-ci a fait sera également annoncé.","Wherever the gospel shall be preached in all the world, that which this one has done will be told also",grammar,,,,,,,12,71
,"Aho uzoja hose, ujane ico gitabo","Où que vous alliez, emportez ce livre avec vous","Wherever you go, take that book with you",grammar,,,,,,,6,32
,"Aho yari aburaniwe ashonje, be n’abari kumwe na we","Quand il était épuisé et affamé, ainsi que ceux qui étaient avec lui","When he was exhausted and hungry, as well as those who were with him",grammar,,,,,,,9,50
,Ahó bwămye ntíbuhavá.,Ce qui est vraiment à toi résistera à l'épreuve du temps.,That which is truly yours will stand the test of time.,proverbs,,,,,,,3,21
,Ahó imbwá ikubítiwe irahagaruka.,"Les insensés revisitent souvent leurs échecs, pensant qu'ils trouveront le succès.","The foolish often revisit their failures, thinking they will find success.",proverbs,,,,,,,4,32
,Ahó imbwá ikubítiwe ntíhasubíra.,La route des ennuis est à éviter après le premier voyage.,The road of trouble is best avoided after the first journey.,proverbs,,,,,,,4,32
,Ahó umugabo ahāndíwe ní ho yīhândūrira.,"Quand un homme est confronté à un problème, il agit rapidement, sans laisser de place à la procrastination.","When a man faces a problem, he acts promptly, leaving no room for delay.",proverbs,,,,,,,6,39
,Ahó umukěcuru atōyé uruhĭndu ahīta mu rugănda.,"Pour les naïfs, trouver une aiguille semble comme découvrir une mine de fer, ce qui conduit à des attentes de plus à venir.","To the naive, finding a needle seems like uncovering an iron mine, leading to expectations of more to come.",proverbs,,,,,,,7,46
,Ahó uvá ntíhakuváko.,Vos racines sont à jamais ancrées dans votre ville natale.,Your roots are forever embedded in your hometown.,proverbs,,,,,,,3,20
,Ahănse ubwâna hamera ubwănwa.,De petits glands poussent de grands chênes.,From little acorns grow mighty oaks.,proverbs,,,,,,,4,29
,Ahό birāyé sí ho vyīrírwa.,"Vous pourriez l'avoir aujourd'hui, mais tout perdre demain.","You might have it today, but you can lose it all tomorrow.",proverbs,,,,,,,5,26
,"Ahό umwôro yāníkiye ntíbwūmá (ntíryāká, ntírivá).",Les plans des malheureux sont voués à l'échec.,The plans of the unfortunate are doomed to fail.,proverbs,,,,,,,6,49
,Ahό vyīríwe sí ho birārá.,Les fortunes peuvent changer aussi rapidement que le vent.,Fortunes can shift as quickly as the wind.,proverbs,,,,,,,5,25
,"Ah’ ivyagezwe bitari, nta gicumuro kiba kiriho","Là où il n'y a pas de commandements, il n'y a pas de péché (il n'y aurait pas de péché)","Where there are no commandments, there is no sin (there would be no sin)",grammar,,,,,,,7,46
,Ak'í muhana kāza imvúra ihíse.,Un cœur guéri peut guérir les autres.,A healed heart can heal others.,proverbs,,,,,,,5,30
,Aka kazi karabishe.,Ce travail est ennuyeux.,This job is boring.,general,,,,,,,3,19
,Akaba akize,Puisse-t-il être guéri,Would that he were cured,grammar,,,,,,,2,11
,Akabígira kábīzi (kábibona) karya imbóga kâritse.,"Opter pour un chemin que vous savez être mauvais, les conséquences vous ouvriront les yeux.","Opting for a path you know is wrong, consequences will open your eyes.",proverbs,,,,,,,6,49
,Akabônye umwé gapfa ubúsa.,Un seul témoin donne peu de poids à l'histoire.,A lone witness lends little weight to the tale.,proverbs,,,,,,,4,26
,Akabúra ntikáboneke ní nyina w'úmūntu.,Le départ d'une mère laisse un vide qui ne peut jamais être comblé.,A mother's departure leaves a void that can never be filled.,proverbs,,,,,,,5,38
,Akabāndo k'úbusâza gacībwa kare kakabīkwa kure.,Investissez dans votre santé et votre bien-être pour une vie paisible et heureuse à la vieillesse.,Invest in your health and well-being for a peaceful and happy life in old age.,proverbs,,,,,,,6,47
,Akadátētswé karōtswa.,"Si vous ne pouvez pas passer par la porte, passez par la fenêtre.","If you can't go through the door, go through the window.",proverbs,,,,,,,2,21
clips/sound_proverb/prov011.mp3,Akagabo karaje ukuguru hanze kitwa Imbura mutima.,Un homme qui passe la nuit (avec allusion à l'adultère) n'a aucun honneur.,A man who spends the night away (with allusion to adultery) has no honor.,proverbs,,,,,,,7,49
clips/sound_humour/h35.mp3,"Akagomba kaneye mu cibo kati urantunga, mugabo wa mama, ishikanwa ry'umworo n'iryo!","""Ô vénérable, acceptez-moi parmi vos protégés. et mon pauvre don d'allégeance, le voici"", comme disait le chat sauvage en offrant ses crottes déféquées dans un panier !","""O venerable, please accept me among your protégés. and my poor gift of allegiance, here it is"", as the wild cat used to say when offering his droppings defecated in a basket!",jokes,,,,,,,12,83
,Akagôye kōkerezwa akagôri.,"En cas de doute, parlez-en.","When in doubt, talk it out.",proverbs,,,,,,,3,26
,Akamenyēro kăyirāje mu mutégo.,"Se croyant malin, il est tombé dans le piège qu'il avait creusé.","Thinking himself sly, he fell into the pit he dug.",proverbs,,,,,,,4,30
,Akamása kazôcá inká kazivūkámwo.,"Les éléments qui peuvent nuire à un groupe proviennent souvent de l'intérieur, et non de forces externes.","The elements that can harm a group often arise from within, not from external forces.",proverbs,,,,,,,4,32
,Akaméze ku murīzo w'îmbwá gashirwa káwucīye.,Une petite blessure peut devenir une grave infection si elle n'est pas traitée.,A small wound can become a serious infection if not treated.,proverbs,,,,,,,6,44
clips/sound_humour/h34.mp3,Akanyegeri kakorokeye mu mpange kati abenga ni benge jeho ndenguye!,"""J'ai plus que mon compte, mais ça ne t'empêche pas de faire de la bière"", comme disait la fourmi tombée dans le pot !","""I have more than my account, but that does not prevent you to make beer"", as said the ant who had fallen into the jar!",jokes,,,,,,,10,67
clips/sound_humour/h14.mp3,Akanyegeri kanyereye ku manga ngo tweho imisozi yaduhindutse!,"""En ce qui nous concerne, les collines nous tournent le dos"", comme disait la petite fourmi tombée dans un ravin !","""As far as we are concerned, the hills turn their backs on us"", as the little ant who tumbled into a ravine said!",jokes,,,,,,,8,61
clips/sound_humour/h3.mp3,Akanyegeri katwawe n'umuvo kati reka ngende nta wanka iry'abarongozi!,"""Allez, je vous suis, personne ne s'oppose aux ordres de la police"", comme disait la petite fourmi emportée par l'eau d'un ravin !","""Come on, I follow you, no one opposes the orders of the police"", as the little ant said carried away by the water of a gully!",jokes,,,,,,,9,69
clips/sound_proverb/prov007.mp3,Akanyoni katagurutse ntikamenya iyo bweze.,Une personne paresseuse n’est pas consciente des opportunités.,A lazy person is not aware of opportunities.,proverbs,,,,,,,5,42
clips/sound_proverb/prov007.mp3,Akanyoni katagurútse ntíkamenyá iyó bwēzé.,Une personne paresseuse n’est pas consciente des opportunités.,A lazy person is not aware of opportunities.,proverbs,,,,,,,5,42
clips/sound_humour/h43.mp3,Akanyugunyugu gatwawe n'umuyaga kati nsara narirya ntararonka inkorerezi!,"""Sans aucune excitation, j'agissais déjà à la folie"", comme disait le papillon emporté par le vent !","""Without any excitement I was already acting madly"", as the butterfly carried away by the wind said!",jokes,,,,,,,8,73
,Akanyâro mū nyama ní iháha.,L'oppression place quelqu'un là où il ne convient pas.,Oppression places one where they don't fit.,proverbs,,,,,,,5,27
,Akanániye umugabo kananira n'úyŭndi.,Ce qui a échoué pour un homme pourrait échouer pour un autre également.,What failed for one man might fail for another as well.,proverbs,,,,,,,4,36
,Akarago karyāná kamenya nyené ko.,"Là où d'autres trébuchent, les expérimentés marchent avec aisance.","Where others stumble, the experienced walk with ease.",proverbs,,,,,,,5,33
,Akarorero: Uyu mugabo ni munini(munini ni ingereka),Exemple : Cet homme est grand (grand est un adjectif),Example: This man is tall (tall is an adjective),general,,,,,,,7,51
,Akaryâna ntíkaryāmánwa.,Ne te repose pas tant que le trouble n'est pas apaisé.,Don't rest until the disturbance is put to rest.,proverbs,,,,,,,2,23
,Akaryôshe ntígahorá mw'ītáma.,Toutes les bonnes choses ont une fin.,All good things must come to an end.,proverbs,,,,,,,3,29
,Akaryôshe ntíkaryá umwé.,"Rien de délicieux n'est mangé par un seul, car la joie est mieux partagée et multipliée en compagnie.","No delicious thing is eaten by only one, for joy is best shared and multiplied in company.",proverbs,,,,,,,3,24
,Akarênganyo sí ak'ŭbu.,L'injustice a toujours existé.,Injustice has always been.,proverbs,,,,,,,3,22
,Akarí kure karya nyené amaguru.,Les courageux s'aventurent vers l'inatteignable et trouvent des récompenses.,The brave venture towards the unreachable and find rewards.,proverbs,,,,,,,5,31
,Akarí kure ntíkabá indâro.,Une maison éloignée n'est pas un vrai foyer.,A distant house isn't a true home.,proverbs,,,,,,,4,26
,Akarí mu rugό ní ko karuvúna.,Un défaut ignoré au sein du groupe finira par le dévaster.,A flaw ignored within the group will eventually devastate it.,proverbs,,,,,,,6,29
,Akarí mū nda y'íngoma kamenywa n'úwayíkanye.,Celui qui a fait le tambour sait ce qu'il y a à l'intérieur.,The one who made the drum knows what is inside.,proverbs,,,,,,,6,44
,Akarí mū nda y'úmugabo gaserurwa n'ákarí mū nda y'úmubĭndi.,"Quand le vin est dedans, les secrets sortent.","When the wine is in, the secrets come out.",proverbs,,,,,,,9,59
,Akarí mū ndyá ní yo ndyá.,L'estomac vide n'a pas de choix.,The empty stomach has no choice.,proverbs,,,,,,,6,25
,Akarími kakurésha sí ko kakurŏngora.,Tous les prétendants ne sont pas destinés à être des époux.,Not every suitor is destined to be a spouse.,proverbs,,,,,,,5,36
,Akarúta akăndi karakamira.,"Dans la cour de la force, les puissants ont le pouvoir.","In the court of strength, the powerful hold sway.",proverbs,,,,,,,3,26
,Akarēnge kajá iyó kavūká ntígahāndwá.,"En rentrant chez soi après un long voyage, les difficultés rencontrées semblent insignifiantes.","When returning home after a long trip, the hardships faced seem insignificant.",proverbs,,,,,,,5,37
,Akarēnge mu gusēzera kānka gukānda isí.,Les adieux ne sont jamais faciles.,Farewells are never easy.,proverbs,,,,,,,6,39
clips/sound_proverb/prov024.mp3,Akataretse kaba gasema.,"Si un événement étrange continue de se produire, c’est de mauvais augure.","If a strange happening keeps occurring, it is a bad omen.",proverbs,,,,,,,3,23
clips/sound_proverb/prov024.mp3,Akatáretsé kaba gásema.,"Si un événement étrange continue de se produire, c’est de mauvais augure.","If a strange happening keeps occurring, it is a bad omen.",proverbs,,,,,,,3,23
,Akatári nk'ákăndi aba arí ishano.,Le mouton noir du troupeau est souvent vu comme le fauteur de troubles.,The black sheep in the flock is often seen as the troublemaker.,proverbs,,,,,,,5,33
,Akatávugá ntígahēndá akavúga.,"Une pierre peut être ancienne, mais elle n'a pas la sagesse d'un esprit vivant.","A stone may be ancient, but it holds no wisdom compared to a living mind.",proverbs,,,,,,,3,29
,Akayabu gahiga imbeba.,Le chat chasse une souris.,The cat chases a mouse.,general,,,,,,,3,22
,Akayabu karahiga imbeba.,Le chat chasse une souris.,The cat chases a mouse.,general,,,,,,,3,24
,Akayabu karyamye ku ntebe.,Le chat dort sur le canapé.,The cat is sleeping on the sofa.,general,,,,,,,4,26
,Akayabu karyamye kuntebe.,Le chat dort sur le canapé.,The cat is sleeping on the sofa.,general,,,,,,,3,25
,Akayaga ntikagira agatotsi,L'air est pur.,The air is pure.,general,,,,,,,3,26
,Akazi kanyu nakahe?,Quel est votre travail?,What is your job?,general,,,,,,,3,19
,Akazi k’í bwămi kīca uwĭcaye.,"Le palais peut avoir de l'or, mais il a aussi de lourds fardeaux..","The palace may have gold, but it also has heavy burdens.",proverbs,,,,,,,5,29
,Akaziri karîzana.,Le malheur arrive sans annonce.,Misfortune comes without announcement.,proverbs,,,,,,,2,17
,Akaziri ntíkaziríkwa.,"Les problèmes frappent à chaque porte, grande ou petite.","Troubles knock on every door, big or small.",proverbs,,,,,,,2,21
,Akazímiye ntáho katarōndérerwa.,"Dans le labyrinthe de la perte, cherche chaque passage possible.","In the labyrinth of loss, seek every possible passage.",proverbs,,,,,,,3,31
,Akazîkīrá k'úmugabo kazīkwa n'îsí.,La tombe cache l'animosité d'un homme.,The tomb conceals a man's animosity.,proverbs,,,,,,,4,34
,Akora ikarashishi kenshi,Il fait du sport régulièrement.,He exercises regularly.,general,,,,,,,3,24
,Akora ikí ?,Que fait-il ?,What does he do?,jokes,,,,,,,3,11
,Akorera mu biro.,Il travaille dans un bureau.,He works in an office.,general,,,,,,,3,16
,Akâna k'ûmwôro kīrabura kátarogá.,La main de la pauvreté peut rendre même un bel enfant semblant abandonné.,Poverty's hand can make even a lovely child seem forlorn.,proverbs,,,,,,,4,33
,Akâna karí ubwênge gasīnzīra imbonamwūko.,Un individu sage se positionne là où les opportunités sont les plus visibles.,A wise individual positions themselves where opportunities are most visible.,proverbs,,,,,,,5,41
,Akêzá karîgura.,Un bon produit se vend de lui-même.,A good product sells itself.,proverbs,,,,,,,2,15
,Akêzá kēza umutíma.,Les choses les plus belles apportent la plus grande joie.,The most beautiful things bring the greatest joy.,proverbs,,,,,,,3,19
,Akăhabāye ntíkahavá.,"Ce qui est fait est fait, cela ne peut être défait.","What is done is done, it cannot be undone.",proverbs,,,,,,,2,20
,Akăje karêmerwa.,"Accepte la nuit, car elle dévoile les étoiles.","Accept the night, for it unveils the stars.",proverbs,,,,,,,2,16
,Akăje kárusha imbwá kwōta kaba gáshāka gushá.,Les fous se précipitent là où les anges craignent de s'aventurer.,Fools rush in where angels fear to tread.,proverbs,,,,,,,7,45
,Akămi kā mūntu ní umutíma wîwé.,Le cœur est le joyau de l'homme.,The heart is the jewel of a man.,proverbs,,,,,,,6,31
,Akănse urahéba.,Il vaut mieux abandonner une tâche impossible que de perdre du temps et de l'énergie.,It is better to abandon an impossible task than to waste time and energy.,proverbs,,,,,,,2,15
,Akŏsha umusyi kava mū ngásīro.,"Celui qui présente la tentation se trouve toujours à proximité, souvent parmi vos plus chers.","The one who presents temptation is always found close by, often among your dearest.",proverbs,,,,,,,5,30
,Akŭzuye ntíkamuríkwa.,Les faits visibles n'ont pas besoin de confirmation.,Visible facts need no confirmation.,proverbs,,,,,,,2,21
,Amaborōgo y'ûmwâgazi ntátērá impuhwe ingwe.,Les larmes de l'agneau ne touchent pas le cœur du tigre.,The lamb's tears do not move the tiger's heart.,proverbs,,,,,,,5,43
,Amabwirizwa yose ategerezwa guhindurwa mu kirundi.,Toutes les commandes doivent être traduites en Kirundi.,All orders must be translated into Kirundi.,general,,,,,,,6,50
